date,lot_id,supplier_id,qty_received,samples_inspected,defects_found,critical,major,minor,accept_reject,ppm_incoming,ctq_measure_mean,ctq_measure_std
2024-01-03,L73273919,S5002,417,8,0,0,0,0,ACCEPT,0.0,5.086,0.0481
2024-01-03,L17079278,S1175,4077,20,0,0,0,0,ACCEPT,0.0,5.0083,0.0473
2024-01-03,L08761321,S5002,926,16,0,0,0,0,ACCEPT,0.0,5.1291,0.016
2024-01-03,L43455598,S3320,1707,16,0,0,0,0,ACCEPT,0.0,5.0199,0.0272
2024-01-03,L40978591,S4428,678,10,0,0,0,0,ACCEPT,0.0,4.9164,0.0437
2024-01-03,L26165669,S4428,200,8,0,0,0,0,ACCEPT,0.0,4.9604,0.0275
2024-01-03,L37102756,S2713,1572,16,0,0,0,0,ACCEPT,0.0,5.0646,0.0251
2024-01-03,L23466194,S1175,200,8,0,0,0,0,ACCEPT,0.0,4.9605,0.0315
2024-01-03,L29087337,S4428,1120,12,0,0,0,0,ACCEPT,0.0,5.0291,0.0466
2024-01-03,L53074007,S4428,305,8,0,0,0,0,ACCEPT,0.0,4.9588,0.0523
2024-01-03,L03189755,S4428,5000,30,0,0,0,0,ACCEPT,0.0,5.006,0.0257
2024-01-03,L34476163,S3320,2985,16,0,0,0,0,ACCEPT,0.0,4.9297,0.054
2024-01-03,L78440227,S2713,1334,12,0,0,0,0,ACCEPT,0.0,4.9905,0.053
2024-01-03,L75753116,S4428,4246,20,1,0,1,0,REJECT,235.52,4.9457,0.0231
2024-01-03,L49333134,S2713,515,12,0,0,0,0,ACCEPT,0.0,4.9575,0.0401
2024-01-03,L16895632,S1175,2066,16,0,0,0,0,ACCEPT,0.0,5.0495,0.0487
2024-01-03,L13135544,S1175,1465,16,0,0,0,0,ACCEPT,0.0,5.0163,0.0218
2024-01-03,L59911218,S1175,1563,16,0,0,0,0,ACCEPT,0.0,5.0939,0.0238
2024-01-03,L68941356,S6577,4283,25,1,0,0,1,REJECT,233.48,5.0187,0.0495
2024-01-03,L44741572,S4428,2496,25,0,0,0,0,ACCEPT,0.0,5.0088,0.0252
2024-01-03,L02275745,S7142,1602,16,0,0,0,0,ACCEPT,0.0,5.0116,0.036
2024-01-03,L52595774,S3320,229,8,0,0,0,0,ACCEPT,0.0,5.0411,0.0175
2024-01-03,L24762802,S4428,459,12,0,0,0,0,ACCEPT,0.0,5.0258,0.0196
2024-01-03,L80818276,S4428,1061,12,0,0,0,0,ACCEPT,0.0,5.0318,0.0362
2024-01-03,L86467885,S1175,1317,12,0,0,0,0,ACCEPT,0.0,5.0554,0.0326
2024-01-03,L55192595,S1175,388,12,0,0,0,0,ACCEPT,0.0,4.9766,0.0319
2024-01-03,L98174026,S4428,5000,30,0,0,0,0,ACCEPT,0.0,5.0035,0.0369
2024-01-03,L71132831,S4428,5000,25,0,0,0,0,ACCEPT,0.0,4.9481,0.0158
2024-01-03,L66307747,S2713,2191,14,0,0,0,0,ACCEPT,0.0,4.939,0.0297
2024-01-03,L68445880,S1175,1290,14,0,0,0,0,ACCEPT,0.0,5.018,0.0376
2024-01-03,L96687398,S1175,971,12,0,0,0,0,ACCEPT,0.0,4.9462,0.0158
2024-01-03,L43251878,S4428,463,8,0,0,0,0,ACCEPT,0.0,5.0228,0.0273
2024-01-03,L70680914,S5002,1297,20,0,0,0,0,ACCEPT,0.0,5.0536,0.0493
2024-01-03,L94998388,S1175,1553,14,0,0,0,0,ACCEPT,0.0,5.0388,0.0377
2024-01-03,L03066067,S2713,347,8,0,0,0,0,ACCEPT,0.0,4.9639,0.0597
2024-01-03,L74002055,S1175,1676,12,0,0,0,0,ACCEPT,0.0,5.0228,0.0539
2024-01-03,L40318642,S7142,1027,20,0,0,0,0,ACCEPT,0.0,4.9818,0.0383
2024-01-03,L08132388,S5002,200,8,0,0,0,0,ACCEPT,0.0,5.0196,0.0056
2024-01-03,L66056132,S1175,508,10,0,0,0,0,ACCEPT,0.0,5.0057,0.0279
2024-01-03,L79642811,S6577,794,10,0,0,0,0,ACCEPT,0.0,4.9752,0.0342
2024-01-03,L73472626,S2713,5000,30,0,0,0,0,ACCEPT,0.0,5.0094,0.0287
2024-01-03,L72908826,S6577,2094,16,0,0,0,0,ACCEPT,0.0,4.9201,0.0488
2024-01-03,L13677232,S2713,316,8,0,0,0,0,ACCEPT,0.0,5.0623,0.0416
2024-01-03,L60803338,S1175,1951,20,1,0,0,1,REJECT,512.56,5.0258,0.0207
2024-01-03,L45149050,S2713,255,8,0,0,0,0,ACCEPT,0.0,5.0132,0.0377
2024-01-03,L29932774,S5002,3543,35,0,0,0,0,ACCEPT,0.0,4.995,0.0263
2024-01-03,L46510099,S7142,749,12,0,0,0,0,ACCEPT,0.0,4.9814,0.0345
2024-01-03,L13576634,S4428,1093,12,0,0,0,0,ACCEPT,0.0,5.049,0.0315
2024-01-03,L92291606,S3320,4518,20,0,0,0,0,ACCEPT,0.0,4.9473,0.0563
2024-01-03,L61010435,S6577,331,12,0,0,0,0,ACCEPT,0.0,5.0079,0.02
2024-01-04,L82378718,S7142,200,8,0,0,0,0,ACCEPT,0.0,4.933,0.0371
2024-01-04,L34529645,S1175,3620,20,0,0,0,0,ACCEPT,0.0,4.9297,0.052
2024-01-04,L08117861,S3320,1404,14,1,0,0,1,REJECT,712.25,4.9952,0.048
2024-01-04,L70800391,S2713,1207,16,0,0,0,0,ACCEPT,0.0,5.0339,0.0438
2024-01-04,L90876229,S5002,1787,20,0,0,0,0,ACCEPT,0.0,4.9876,0.0414
2024-01-04,L38516025,S1175,524,8,0,0,0,0,ACCEPT,0.0,4.9835,0.0357
2024-01-04,L04887304,S1175,441,8,0,0,0,0,ACCEPT,0.0,4.9637,0.0157
2024-01-04,L32772399,S1175,904,12,0,0,0,0,ACCEPT,0.0,5.0084,0.0451
2024-01-04,L77571905,S1175,4713,30,0,0,0,0,ACCEPT,0.0,5.0172,0.0261
2024-01-04,L66037373,S4428,373,8,0,0,0,0,ACCEPT,0.0,5.073,0.0278
2024-01-04,L29499120,S5002,200,8,0,0,0,0,ACCEPT,0.0,4.9774,0.019
2024-01-04,L28484755,S6577,712,8,0,0,0,0,ACCEPT,0.0,4.9713,0.0521
2024-01-04,L63506128,S3320,3762,16,0,0,0,0,ACCEPT,0.0,4.9321,0.0221
2024-01-04,L93834291,S7142,212,8,0,0,0,0,ACCEPT,0.0,4.9672,0.0479
2024-01-04,L71143137,S3320,369,8,0,0,0,0,ACCEPT,0.0,4.9746,0.0411
2024-01-04,L44808376,S1175,1562,16,0,0,0,0,ACCEPT,0.0,5.0064,0.0626
2024-01-04,L28179302,S6577,5000,25,0,0,0,0,ACCEPT,0.0,5.0445,0.0286
2024-01-04,L81985501,S4428,309,8,0,0,0,0,ACCEPT,0.0,5.0153,0.0458
2024-01-04,L71072146,S1175,297,8,0,0,0,0,ACCEPT,0.0,5.038,0.0498
2024-01-04,L90590916,S1175,1684,16,0,0,0,0,ACCEPT,0.0,4.9835,0.0336
2024-01-04,L80881909,S7142,4003,35,0,0,0,0,ACCEPT,0.0,5.0153,0.032
2024-01-04,L47434392,S7142,643,10,0,0,0,0,ACCEPT,0.0,5.0095,0.0257
2024-01-04,L41666484,S4428,237,10,0,0,0,0,ACCEPT,0.0,4.9733,0.0398
2024-01-04,L03467295,S4428,1852,16,0,0,0,0,ACCEPT,0.0,5.0422,0.0403
2024-01-04,L03747353,S4428,2219,20,0,0,0,0,ACCEPT,0.0,5.0033,0.0382
2024-01-04,L20508284,S1175,5000,25,1,0,1,0,REJECT,200.0,5.0357,0.0237
2024-01-04,L35212257,S6577,2315,18,0,0,0,0,ACCEPT,0.0,4.9973,0.0387
2024-01-04,L77959399,S1175,2747,16,0,0,0,0,ACCEPT,0.0,4.9436,0.0362
2024-01-04,L12373573,S1175,923,14,0,0,0,0,ACCEPT,0.0,5.0097,0.0293
2024-01-04,L51988951,S3320,5000,18,0,0,0,0,ACCEPT,0.0,5.0786,0.0421
2024-01-04,L00604368,S4428,806,10,0,0,0,0,ACCEPT,0.0,4.9255,0.0326
2024-01-04,L31880171,S2713,651,10,0,0,0,0,ACCEPT,0.0,5.0743,0.036
2024-01-04,L15307653,S6577,5000,25,0,0,0,0,ACCEPT,0.0,4.9366,0.0311
2024-01-04,L39746437,S6577,275,8,0,0,0,0,ACCEPT,0.0,5.0306,0.0378
2024-01-04,L58636837,S5002,200,8,0,0,0,0,ACCEPT,0.0,5.0015,0.0235
2024-01-04,L21075875,S1175,1352,12,0,0,0,0,ACCEPT,0.0,4.933,0.0347
2024-01-04,L13866143,S1175,1198,12,0,0,0,0,ACCEPT,0.0,5.0857,0.0287
2024-01-04,L03369867,S2713,955,14,0,0,0,0,ACCEPT,0.0,5.0013,0.0335
2024-01-04,L30263770,S7142,3242,30,0,0,0,0,ACCEPT,0.0,5.0112,0.0165
2024-01-04,L44148338,S4428,484,8,0,0,0,0,ACCEPT,0.0,4.9747,0.0189
2024-01-04,L75724700,S4428,1280,12,0,0,0,0,ACCEPT,0.0,4.9521,0.0265
2024-01-04,L21381099,S3320,837,8,0,0,0,0,ACCEPT,0.0,4.9403,0.047
2024-01-04,L39874664,S1175,492,8,0,0,0,0,ACCEPT,0.0,4.9675,0.0323
2024-01-04,L03945956,S5002,1128,16,0,0,0,0,ACCEPT,0.0,4.9524,0.0314
2024-01-04,L20354000,S6577,2815,20,0,0,0,0,ACCEPT,0.0,5.0218,0.0304
2024-01-04,L86402694,S2713,5000,25,0,0,0,0,ACCEPT,0.0,5.0038,0.0336
2024-01-04,L17482633,S3320,2142,14,0,0,0,0,ACCEPT,0.0,5.0706,0.0368
2024-01-04,L31042851,S5002,200,8,0,0,0,0,ACCEPT,0.0,4.9599,0.0472
2024-01-04,L60684720,S2713,1155,8,0,0,0,0,ACCEPT,0.0,4.9769,0.0252
2024-01-04,L35969522,S2713,1261,16,0,0,0,0,ACCEPT,0.0,5.0007,0.038
2024-01-04,L38055591,S5002,3060,25,0,0,0,0,ACCEPT,0.0,4.9773,0.0349
2024-01-04,L94912100,S4428,1444,14,0,0,0,0,ACCEPT,0.0,5.0185,0.0427
2024-01-04,L62815378,S4428,4201,25,0,0,0,0,ACCEPT,0.0,5.0592,0.0292
2024-01-04,L05585907,S3320,1775,16,0,0,0,0,ACCEPT,0.0,4.9336,0.0393
2024-01-04,L57115591,S1175,5000,30,0,0,0,0,ACCEPT,0.0,4.9438,0.0227
2024-01-04,L17788826,S2713,774,8,0,0,0,0,ACCEPT,0.0,5.0594,0.0307
2024-01-04,L54146643,S6577,1386,16,0,0,0,0,ACCEPT,0.0,4.9648,0.0237
2024-01-04,L86042337,S2713,2743,20,0,0,0,0,ACCEPT,0.0,5.0753,0.0302
2024-01-04,L38869237,S4428,677,12,0,0,0,0,ACCEPT,0.0,4.9852,0.0456
2024-01-04,L73760494,S4428,545,8,0,0,0,0,ACCEPT,0.0,5.0516,0.0287
2024-01-04,L45307074,S2713,640,8,0,0,0,0,ACCEPT,0.0,4.9759,0.0328
2024-01-04,L75518200,S2713,567,8,0,0,0,0,ACCEPT,0.0,4.998,0.044
2024-01-04,L03134396,S2713,2024,16,0,0,0,0,ACCEPT,0.0,5.0695,0.065
2024-01-04,L24494538,S1175,200,8,0,0,0,0,ACCEPT,0.0,4.9807,0.0519
2024-01-04,L28000872,S7142,253,8,0,0,0,0,ACCEPT,0.0,5.0278,0.0541
2024-01-04,L22265896,S1175,5000,25,0,0,0,0,ACCEPT,0.0,4.9249,0.0343
2024-01-04,L41182697,S4428,581,12,0,0,0,0,ACCEPT,0.0,4.9741,0.0012
2024-01-05,L72884235,S6577,1928,16,0,0,0,0,ACCEPT,0.0,5.1126,0.0191
2024-01-05,L65099855,S3320,584,8,0,0,0,0,ACCEPT,0.0,4.9943,0.0261
2024-01-05,L26432326,S4428,5000,25,0,0,0,0,ACCEPT,0.0,5.087,0.0426
2024-01-05,L96152088,S2713,2318,18,0,0,0,0,ACCEPT,0.0,5.0532,0.0257
2024-01-05,L43104294,S2713,200,8,0,0,0,0,ACCEPT,0.0,4.9754,0.0364
2024-01-05,L75983766,S6577,2848,20,0,0,0,0,ACCEPT,0.0,5.1076,0.0405
2024-01-05,L49331652,S4428,678,10,0,0,0,0,ACCEPT,0.0,4.9282,0.0274
2024-01-05,L47759986,S2713,1461,12,0,0,0,0,ACCEPT,0.0,5.0053,0.0279
2024-01-05,L22848354,S6577,3288,25,0,0,0,0,ACCEPT,0.0,4.9904,0.0353
2024-01-05,L10656411,S2713,693,8,0,0,0,0,ACCEPT,0.0,4.9444,0.0225
2024-01-05,L65481939,S3320,231,8,0,0,0,0,ACCEPT,0.0,4.9633,0.0394
2024-01-05,L89181039,S7142,5000,35,0,0,0,0,ACCEPT,0.0,4.9672,0.0618
2024-01-05,L30427517,S2713,3846,25,0,0,0,0,ACCEPT,0.0,4.9949,0.0465
2024-01-05,L71444405,S2713,1100,12,0,0,0,0,ACCEPT,0.0,4.9653,0.0212
2024-01-05,L79875007,S2713,2817,20,0,0,0,0,ACCEPT,0.0,5.0515,0.0524
2024-01-05,L28315300,S4428,829,8,0,0,0,0,ACCEPT,0.0,5.0056,0.0445
2024-01-05,L94554619,S1175,1322,14,0,0,0,0,ACCEPT,0.0,4.9545,0.0399
2024-01-05,L47198029,S4428,1039,14,0,0,0,0,ACCEPT,0.0,4.9822,0.0268
2024-01-05,L20517736,S7142,864,16,0,0,0,0,ACCEPT,0.0,5.0507,0.034
2024-01-05,L76501801,S4428,1719,20,0,0,0,0,ACCEPT,0.0,4.9958,0.033
2024-01-05,L41272604,S2713,358,8,0,0,0,0,ACCEPT,0.0,4.9953,0.0325
2024-01-05,L15674856,S6577,933,12,0,0,0,0,ACCEPT,0.0,4.9836,0.0366
2024-01-05,L27467893,S7142,1643,20,1,0,0,1,REJECT,608.64,4.9773,0.0335
2024-01-05,L41596420,S1175,5000,30,0,0,0,0,ACCEPT,0.0,5.0075,0.041
2024-01-05,L01549707,S2713,373,8,0,0,0,0,ACCEPT,0.0,4.9922,0.0482
2024-01-05,L96492088,S4428,2020,20,0,0,0,0,ACCEPT,0.0,5.0292,0.0457
2024-01-05,L83641880,S1175,2253,18,0,0,0,0,ACCEPT,0.0,4.9719,0.0505
2024-01-05,L16389273,S5002,200,8,0,0,0,0,ACCEPT,0.0,4.9696,0.0229
2024-01-05,L31448644,S2713,1809,16,0,0,0,0,ACCEPT,0.0,5.0638,0.0259
2024-01-05,L81179819,S4428,2894,20,0,0,0,0,ACCEPT,0.0,4.9428,0.0348
2024-01-05,L45467688,S5002,2162,20,0,0,0,0,ACCEPT,0.0,4.9243,0.0562
2024-01-05,L78448406,S3320,1103,12,0,0,0,0,ACCEPT,0.0,5.0061,0.0046
2024-01-05,L08577298,S2713,1675,16,1,0,0,1,REJECT,597.01,5.0044,0.0391
2024-01-05,L56647466,S3320,1422,12,0,0,0,0,ACCEPT,0.0,4.9941,0.0493
2024-01-05,L18860954,S4428,222,8,0,0,0,0,ACCEPT,0.0,4.9768,0.0268
2024-01-05,L41733255,S4428,1456,14,0,0,0,0,ACCEPT,0.0,4.9888,0.0398
2024-01-05,L38045043,S2713,831,12,1,0,0,1,REJECT,1203.37,5.0568,0.0498
2024-01-05,L97040587,S4428,593,8,0,0,0,0,ACCEPT,0.0,4.9823,0.0273
2024-01-05,L96856438,S2713,5000,25,0,0,0,0,ACCEPT,0.0,5.0679,0.0415
2024-01-05,L88375734,S5002,4199,30,1,0,0,1,REJECT,238.15,4.9955,0.0477
2024-01-05,L06036753,S4428,380,8,0,0,0,0,ACCEPT,0.0,5.0442,0.0348
2024-01-05,L18487421,S1175,1697,12,0,0,0,0,ACCEPT,0.0,4.9928,0.0472
2024-01-05,L18281370,S1175,5000,25,0,0,0,0,ACCEPT,0.0,5.1187,0.0323
2024-01-05,L66184559,S1175,269,8,0,0,0,0,ACCEPT,0.0,5.0005,0.0427
2024-01-05,L07545979,S1175,1296,10,0,0,0,0,ACCEPT,0.0,4.9833,0.0162
2024-01-05,L61816638,S3320,1359,12,0,0,0,0,ACCEPT,0.0,4.9643,0.0378
2024-01-05,L46623328,S5002,335,8,0,0,0,0,ACCEPT,0.0,4.9472,0.029
2024-01-05,L16858537,S7142,1754,20,1,0,0,1,REJECT,570.13,5.0381,0.0378
2024-01-05,L52276917,S2713,3664,20,0,0,0,0,ACCEPT,0.0,5.0011,0.0491
2024-01-05,L91567755,S4428,5000,30,0,0,0,0,ACCEPT,0.0,5.0895,0.0634
2024-01-06,L97685840,S4428,249,8,0,0,0,0,ACCEPT,0.0,5.0722,0.0411
2024-01-06,L13002796,S1175,354,10,0,0,0,0,ACCEPT,0.0,5.0387,0.0144
2024-01-06,L10725346,S3320,1089,10,0,0,0,0,ACCEPT,0.0,5.043,0.0124
2024-01-06,L65263576,S2713,200,8,0,0,0,0,ACCEPT,0.0,4.9481,0.0259
2024-01-06,L60347690,S4428,439,8,0,0,0,0,ACCEPT,0.0,4.9951,0.0288
2024-01-06,L72884267,S7142,668,14,0,0,0,0,ACCEPT,0.0,4.9815,0.0394
2024-01-06,L35717149,S5002,320,12,0,0,0,0,ACCEPT,0.0,5.0201,0.0566
2024-01-06,L09710221,S4428,200,8,0,0,0,0,ACCEPT,0.0,4.9944,0.0263
2024-01-06,L80490957,S7142,1603,20,0,0,0,0,ACCEPT,0.0,4.9186,0.03
2024-01-06,L68375075,S4428,1256,14,0,0,0,0,ACCEPT,0.0,5.0035,0.0486
2024-01-06,L95715438,S3320,2615,12,0,0,0,0,ACCEPT,0.0,4.9964,0.0411
2024-01-06,L63296457,S7142,395,12,0,0,0,0,ACCEPT,0.0,4.9817,0.0286
2024-01-06,L61326920,S6577,2566,20,0,0,0,0,ACCEPT,0.0,4.9933,0.0285
2024-01-06,L83712705,S2713,5000,30,0,0,0,0,ACCEPT,0.0,4.9371,0.0507
2024-01-06,L75542630,S1175,1560,16,0,0,0,0,ACCEPT,0.0,4.9926,0.0452
2024-01-06,L09756262,S6577,652,12,1,0,1,0,REJECT,1533.74,5.0599,0.0519
2024-01-06,L68288748,S6577,1387,16,1,0,0,1,REJECT,720.98,4.9608,0.049
2024-01-06,L06070012,S4428,622,8,0,0,0,0,ACCEPT,0.0,4.9953,0.0284
2024-01-06,L08944433,S2713,526,10,0,0,0,0,ACCEPT,0.0,4.9975,0.027
2024-01-06,L10707083,S4428,2376,20,0,0,0,0,ACCEPT,0.0,4.9014,0.032
2024-01-06,L52662938,S2713,1044,16,0,0,0,0,ACCEPT,0.0,5.0569,0.0269
2024-01-06,L01277826,S4428,4004,25,0,0,0,0,ACCEPT,0.0,5.0451,0.0392
2024-01-06,L28986908,S6577,771,10,0,0,0,0,ACCEPT,0.0,5.0435,0.0479
2024-01-06,L10535027,S2713,853,12,0,0,0,0,ACCEPT,0.0,5.014,0.0171
2024-01-06,L72981162,S5002,681,12,0,0,0,0,ACCEPT,0.0,5.0531,0.0384
2024-01-06,L16507956,S5002,391,8,0,0,0,0,ACCEPT,0.0,4.9779,0.0302
2024-01-06,L06215936,S4428,2709,20,0,0,0,0,ACCEPT,0.0,4.9718,0.0371
2024-01-06,L22014366,S5002,5000,35,0,0,0,0,ACCEPT,0.0,5.0493,0.0155
2024-01-06,L15891377,S1175,819,12,0,0,0,0,ACCEPT,0.0,5.0629,0.0233
2024-01-06,L62363447,S7142,608,14,0,0,0,0,ACCEPT,0.0,5.0172,0.0263
2024-01-06,L41602881,S4428,569,8,0,0,0,0,ACCEPT,0.0,5.021,0.0584
2024-01-06,L76788685,S4428,608,12,0,0,0,0,ACCEPT,0.0,5.0287,0.0414
2024-01-06,L72028561,S3320,5000,25,1,0,0,1,REJECT,200.0,4.9384,0.0422
2024-01-06,L38581503,S4428,585,8,0,0,0,0,ACCEPT,0.0,5.0389,0.0359
2024-01-06,L02996711,S2713,668,8,0,0,0,0,ACCEPT,0.0,4.9832,0.0212
2024-01-06,L55817907,S1175,347,8,0,0,0,0,ACCEPT,0.0,5.066,0.0425
2024-01-06,L22265739,S4428,1610,14,1,0,0,1,REJECT,621.12,4.9163,0.0464
2024-01-06,L80619627,S2713,1122,8,0,0,0,0,ACCEPT,0.0,5.0224,0.0325
2024-01-06,L55335802,S4428,385,8,0,0,0,0,ACCEPT,0.0,4.9666,0.0354
2024-01-06,L92483780,S2713,491,8,0,0,0,0,ACCEPT,0.0,4.9582,0.0289
2024-01-06,L84252116,S6577,5000,25,0,0,0,0,ACCEPT,0.0,4.9876,0.0523
2024-01-06,L86431645,S1175,1240,12,0,0,0,0,ACCEPT,0.0,4.9485,0.0425
2024-01-06,L64215158,S4428,1328,16,0,0,0,0,ACCEPT,0.0,4.9432,0.0484
2024-01-06,L11954968,S4428,1334,16,0,0,0,0,ACCEPT,0.0,5.0438,0.0347
2024-01-06,L78926442,S2713,4840,30,0,0,0,0,ACCEPT,0.0,5.0115,0.0491
2024-01-06,L41576516,S5002,422,12,1,0,0,1,REJECT,2369.67,4.9918,0.0377
2024-01-06,L95031059,S3320,807,8,0,0,0,0,ACCEPT,0.0,5.0039,0.0153
2024-01-06,L68619585,S3320,1013,8,0,0,0,0,ACCEPT,0.0,5.0059,0.0346
2024-01-06,L70695096,S5002,215,8,0,0,0,0,ACCEPT,0.0,5.0383,0.0388
2024-01-06,L44864947,S6577,480,10,0,0,0,0,ACCEPT,0.0,5.0652,0.0189
2024-01-06,L38985427,S2713,3418,25,0,0,0,0,ACCEPT,0.0,4.9863,0.0555
2024-01-06,L90552070,S3320,2566,12,0,0,0,0,ACCEPT,0.0,4.989,0.0412
2024-01-06,L55328414,S4428,3063,20,1,0,0,1,REJECT,326.48,4.962,0.0313
2024-01-06,L52556932,S6577,666,10,1,0,0,1,REJECT,1501.5,4.9872,0.03
2024-01-06,L55154957,S4428,753,10,0,0,0,0,ACCEPT,0.0,5.0524,0.0363
2024-01-06,L31812791,S7142,201,8,0,0,0,0,ACCEPT,0.0,4.9848,0.0339
2024-01-06,L57866036,S5002,3047,30,1,0,1,0,REJECT,328.19,5.0062,0.0268
2024-01-06,L88460236,S2713,3593,25,0,0,0,0,ACCEPT,0.0,4.9911,0.0287
2024-01-07,L79462907,S4428,3775,25,0,0,0,0,ACCEPT,0.0,4.9888,0.0435
2024-01-07,L14089517,S3320,200,8,0,0,0,0,ACCEPT,0.0,5.0281,0.0322
2024-01-07,L56663690,S4428,1180,12,0,0,0,0,ACCEPT,0.0,5.0667,0.0326
2024-01-07,L23642079,S2713,1080,12,0,0,0,0,ACCEPT,0.0,4.9788,0.0283
2024-01-07,L57553829,S4428,762,14,0,0,0,0,ACCEPT,0.0,5.0294,0.0164
2024-01-07,L44015553,S2713,5000,30,0,0,0,0,ACCEPT,0.0,4.9525,0.0443
2024-01-07,L15257243,S4428,494,12,0,0,0,0,ACCEPT,0.0,4.9896,0.0291
2024-01-07,L42376884,S2713,2596,20,0,0,0,0,ACCEPT,0.0,4.9685,0.0264
2024-01-07,L23727843,S4428,1714,14,0,0,0,0,ACCEPT,0.0,4.9963,0.0389
2024-01-07,L57223735,S7142,4237,35,0,0,0,0,ACCEPT,0.0,5.0237,0.0421
2024-01-07,L13251791,S7142,616,16,0,0,0,0,ACCEPT,0.0,4.9553,0.0187
2024-01-07,L72222883,S4428,577,10,0,0,0,0,ACCEPT,0.0,5.026,0.0529
2024-01-07,L71094089,S1175,3591,20,0,0,0,0,ACCEPT,0.0,4.9726,0.0431
2024-01-07,L83388521,S1175,1836,16,0,0,0,0,ACCEPT,0.0,5.0161,0.0647
2024-01-07,L75371549,S1175,256,8,0,0,0,0,ACCEPT,0.0,5.0325,0.0373
2024-01-07,L03874153,S2713,700,12,0,0,0,0,ACCEPT,0.0,5.0233,0.035
2024-01-07,L06313812,S5002,1766,16,0,0,0,0,ACCEPT,0.0,5.0717,0.0362
2024-01-07,L29314473,S5002,2773,25,0,0,0,0,ACCEPT,0.0,4.9978,0.0395
2024-01-07,L44596878,S2713,608,12,0,0,0,0,ACCEPT,0.0,4.9644,0.0364
2024-01-07,L58187404,S6577,200,8,0,0,0,0,ACCEPT,0.0,5.0316,0.036
2024-01-07,L18653428,S4428,2025,18,0,0,0,0,ACCEPT,0.0,5.0062,0.023
2024-01-07,L00122807,S1175,354,8,0,0,0,0,ACCEPT,0.0,5.0044,0.0332
2024-01-07,L23583436,S3320,200,8,0,0,0,0,ACCEPT,0.0,4.9759,0.0395
2024-01-07,L65659235,S2713,200,8,0,0,0,0,ACCEPT,0.0,5.0576,0.0208
2024-01-07,L74064986,S2713,2708,20,0,0,0,0,ACCEPT,0.0,4.9553,0.039
2024-01-07,L94649033,S4428,1365,12,0,0,0,0,ACCEPT,0.0,4.9886,0.0362
2024-01-07,L67638797,S2713,958,10,0,0,0,0,ACCEPT,0.0,5.0291,0.0362
2024-01-07,L54181227,S1175,4813,20,0,0,0,0,ACCEPT,0.0,5.0352,0.0229
2024-01-07,L72309407,S1175,2270,12,0,0,0,0,ACCEPT,0.0,4.9239,0.0243
2024-01-07,L59160932,S1175,5000,30,0,0,0,0,ACCEPT,0.0,4.9862,0.0109
2024-01-07,L74151039,S4428,298,8,0,0,0,0,ACCEPT,0.0,4.9948,0.0392
2024-01-08,L84895195,S1175,607,8,0,0,0,0,ACCEPT,0.0,5.0307,0.0346
2024-01-08,L54784659,S4428,3159,20,0,0,0,0,ACCEPT,0.0,5.032,0.0734
2024-01-08,L42034105,S6577,3242,25,0,0,0,0,ACCEPT,0.0,4.9618,0.0145
2024-01-08,L71256472,S1175,4741,25,0,0,0,0,ACCEPT,0.0,5.0472,0.0419
2024-01-08,L77575184,S6577,512,8,1,0,1,0,REJECT,1953.12,4.9936,0.0361
2024-01-08,L27682065,S4428,1930,16,0,0,0,0,ACCEPT,0.0,4.9053,0.0605
2024-01-08,L76626521,S4428,2259,18,0,0,0,0,ACCEPT,0.0,5.0179,0.0338
2024-01-08,L01144743,S6577,747,8,0,0,0,0,ACCEPT,0.0,4.9536,0.0307
2024-01-08,L19092140,S4428,555,12,0,0,0,0,ACCEPT,0.0,5.0007,0.0448
2024-01-08,L00247436,S3320,5000,20,1,0,0,1,REJECT,200.0,5.0983,0.0278
2024-01-08,L00712351,S6577,1507,18,0,0,0,0,ACCEPT,0.0,5.0172,0.034
2024-01-08,L82309739,S5002,2267,20,0,0,0,0,ACCEPT,0.0,4.9066,0.0357
2024-01-08,L29170623,S5002,527,14,0,0,0,0,ACCEPT,0.0,4.9916,0.0401
2024-01-08,L99177514,S4428,355,8,0,0,0,0,ACCEPT,0.0,4.9453,0.0225
2024-01-08,L23069240,S2713,679,12,0,0,0,0,ACCEPT,0.0,5.0009,0.0323
2024-01-08,L75329566,S1175,1060,14,0,0,0,0,ACCEPT,0.0,5.0335,0.0335
2024-01-08,L17246397,S2713,414,8,0,0,0,0,ACCEPT,0.0,5.0723,0.0219
2024-01-08,L03151435,S1175,1188,12,0,0,0,0,ACCEPT,0.0,5.0274,0.0173
2024-01-08,L63870372,S4428,222,8,0,0,0,0,ACCEPT,0.0,5.0045,0.04
2024-01-08,L07554553,S2713,392,10,0,0,0,0,ACCEPT,0.0,5.0038,0.0232
2024-01-08,L48581548,S6577,2347,20,0,0,0,0,ACCEPT,0.0,5.1046,0.037
2024-01-08,L54757863,S4428,2195,16,1,0,0,1,REJECT,455.58,4.9374,0.0564
2024-01-08,L63098167,S1175,811,12,0,0,0,0,ACCEPT,0.0,4.9844,0.0268
2024-01-08,L12430609,S2713,434,8,8,0,0,8,REJECT,18433.18,5.0463,0.042
2024-01-08,L10110634,S1175,430,8,0,0,0,0,ACCEPT,0.0,5.0035,0.0236
2024-01-08,L65027096,S2713,826,12,0,0,0,0,ACCEPT,0.0,4.9784,0.0665
