date,line_id,build_id,units_built,first_pass_yield,rework_units,scrap_units,oqa_defects,oqa_pass_rate,field_return_rate_est,shift
2024-02-24,CORK-L1,B669981,710,0.9729,13,6,3,0.9691,0.00205,A
2024-02-24,CORK-L2,B669981,719,0.9713,16,5,4,0.9711,0.00072,A
2024-02-25,CORK-L1,B669981,1173,0.9736,22,9,5,0.9813,0.00205,A
2024-02-25,CORK-L2,B669981,1195,0.9715,25,9,8,0.9696,0.00202,A
2024-02-26,CORK-L1,B669981,2070,0.9709,47,13,22,0.9737,0.00319,B
2024-02-26,CORK-L2,B669981,1585,0.9724,34,10,18,0.9666,0.00087,A
2024-02-27,CORK-L1,B669981,2088,0.9733,42,14,13,0.9618,0.00157,A
2024-02-27,CORK-L2,B669981,1386,0.9733,26,11,8,0.9724,0.00139,A
2024-02-28,CORK-L1,B669981,2086,0.9737,42,13,21,0.969,0.00309,A
2024-02-28,CORK-L2,B669981,2481,0.9737,44,21,16,0.9734,0.0,A
2024-02-29,CORK-L1,B669981,1600,0.9722,32,13,16,0.965,0.00205,A
2024-02-29,CORK-L2,B669981,2642,0.972,44,30,24,0.9754,0.00228,B
2024-03-01,CORK-L1,B669981,821,0.9747,14,7,3,0.9672,0.00322,A
2024-03-01,CORK-L2,B669981,1143,0.9751,19,10,10,0.9729,0.00195,A
2024-03-02,CORK-L1,B669981,751,0.9697,15,8,4,0.9716,0.00022,B
2024-03-02,CORK-L2,B669981,632,0.9733,12,5,5,0.9705,0.00069,A
2024-03-03,CORK-L1,B669981,302,0.9744,5,3,3,0.9734,0.00148,A
2024-03-03,CORK-L2,B669981,308,0.9714,7,2,2,0.9684,0.0013,A
2024-03-04,CORK-L1,B669981,1917,0.9719,36,18,16,0.9755,0.00402,B
2024-03-04,CORK-L2,B669981,1834,0.9693,38,18,15,0.9731,0.00204,A
2024-02-28,CORK-L1,B056472,1149,0.9777,18,8,8,0.9688,0.00226,A
2024-02-28,CORK-L3,B056472,1899,0.9745,33,15,14,0.9688,0.00036,A
2024-02-29,CORK-L1,B056472,1827,0.9719,37,14,12,0.9773,0.00379,B
2024-02-29,CORK-L3,B056472,1911,0.9751,36,11,9,0.9815,0.00239,A
2024-03-01,CORK-L1,B056472,1005,0.9752,15,10,4,0.9778,0.00312,A
2024-03-01,CORK-L3,B056472,1107,0.9731,21,9,5,0.9746,0.00201,A
2024-03-02,CORK-L1,B056472,1599,0.9669,37,16,13,0.9682,0.00129,B
2024-03-02,CORK-L3,B056472,1625,0.9691,39,11,10,0.9755,0.00325,B
2024-03-03,CORK-L1,B056472,385,0.9676,9,3,2,0.9616,0.00218,B
2024-03-03,CORK-L3,B056472,362,0.9402,17,5,5,0.9451,0.00309,B
2024-03-04,CORK-L1,B056472,2490,0.9733,39,27,24,0.9721,0.00109,A
2024-03-04,CORK-L3,B056472,1796,0.9741,35,12,7,0.9735,0.00315,A
2024-03-05,CORK-L1,B056472,462,0.9693,11,3,4,0.9624,0.00103,B
2024-03-05,CORK-L3,B056472,689,0.9339,35,11,18,0.938,0.00148,B
2024-03-06,CORK-L1,B056472,1988,0.9131,127,46,67,0.9146,0.00264,A
2024-03-06,CORK-L3,B056472,1782,0.9682,45,12,13,0.9698,0.00147,B
2024-03-07,CORK-L1,B056472,2243,0.9283,102,59,32,0.9337,0.0013,A
2024-03-07,CORK-L3,B056472,2244,0.9733,47,13,18,0.9798,0.00091,A
2024-03-08,CORK-L1,B056472,2362,0.9727,43,22,26,0.9771,0.00202,A
2024-03-08,CORK-L3,B056472,1638,0.9743,29,13,10,0.9859,0.00072,A
2024-03-09,CORK-L1,B056472,1295,0.9269,58,37,28,0.9236,0.00251,A
2024-03-09,CORK-L3,B056472,903,0.9703,21,6,9,0.9716,0.00091,B
2024-03-10,CORK-L1,B056472,993,0.9665,25,8,6,0.973,0.00223,B
2024-03-10,CORK-L3,B056472,961,0.9766,13,9,6,0.9855,0.00102,A
2024-02-28,CORK-L2,B806418,2672,0.966,53,38,27,0.9537,0.00109,B
2024-02-28,CORK-L1,B806418,3202,0.9708,68,26,15,0.9678,0.00168,A
2024-02-29,CORK-L2,B806418,1533,0.9654,36,17,14,0.967,0.00073,B
2024-02-29,CORK-L1,B806418,1008,0.9714,22,7,8,0.975,0.00232,A
2024-03-01,CORK-L2,B806418,1562,0.9713,27,18,11,0.9722,0.0022,A
2024-03-01,CORK-L1,B806418,1965,0.9709,37,20,17,0.9736,0.00126,A
2024-03-02,CORK-L2,B806418,556,0.9671,13,5,5,0.9606,0.00053,B
2024-03-02,CORK-L1,B806418,882,0.9722,18,7,10,0.9828,0.00185,A
2024-03-03,CORK-L2,B806418,413,0.9716,9,3,5,0.9719,0.00209,A
2024-03-03,CORK-L1,B806418,659,0.9699,14,6,6,0.9733,0.00154,A
2024-03-04,CORK-L2,B806418,4298,0.9721,72,48,24,0.9797,0.00152,A
2024-03-04,CORK-L1,B806418,4347,0.9717,87,36,29,0.9677,0.00027,A
2024-03-05,CORK-L2,B806418,1889,0.9707,36,19,14,0.9649,0.0,A
2024-03-05,CORK-L1,B806418,1456,0.9669,29,19,11,0.9642,0.00293,B
2024-03-06,CORK-L2,B806418,927,0.971,20,7,6,0.9762,0.0,A
2024-03-06,CORK-L1,B806418,1610,0.9717,36,10,11,0.9702,0.00196,A
2024-03-07,CORK-L2,B806418,2662,0.9668,60,28,34,0.9665,0.00276,B
2024-03-07,CORK-L1,B806418,1899,0.9696,46,12,24,0.9663,0.0,B
2024-03-08,CORK-L2,B806418,316,0.9718,7,2,3,0.9849,0.00233,A
2024-03-08,CORK-L1,B806418,372,0.9736,6,4,2,0.9766,0.00229,A
2024-02-28,CORK-L1,B289616,1410,0.9676,30,16,10,0.963,0.00062,B
2024-02-29,CORK-L1,B289616,2901,0.9687,57,34,35,0.9742,0.00023,B
2024-03-01,CORK-L1,B289616,4142,0.9695,86,40,51,0.9545,0.00158,B
2024-03-02,CORK-L1,B289616,1362,0.9744,26,9,10,0.9654,0.00111,A
2024-03-03,CORK-L1,B289616,2373,0.9742,45,16,14,0.9723,0.00048,A
2024-03-04,CORK-L1,B289616,764,0.97,16,7,7,0.9724,0.00121,B
2024-03-05,CORK-L1,B289616,5424,0.9724,93,57,55,0.9734,0.0014,B
2024-03-06,CORK-L1,B289616,1628,0.9759,27,12,8,0.9753,0.00216,A
2024-03-07,CORK-L1,B289616,2299,0.9698,54,15,24,0.9756,0.00289,B
2024-02-29,CORK-L2,B160938,630,0.9706,15,4,7,0.9694,0.00181,A
2024-02-29,CORK-L3,B160938,497,0.9709,11,3,5,0.9708,0.0027,B
2024-03-01,CORK-L2,B160938,2851,0.9017,205,75,67,0.8945,0.00287,A
2024-03-01,CORK-L3,B160938,4153,0.9695,74,53,43,0.9681,0.00078,B
2024-03-02,CORK-L2,B160938,1389,0.971,27,13,12,0.969,0.00154,A
2024-03-02,CORK-L3,B160938,878,0.9002,66,22,17,0.8995,0.00159,A
2024-03-03,CORK-L2,B160938,124,0.9672,3,1,2,0.9601,0.0016,B
2024-03-03,CORK-L3,B160938,169,0.9292,8,4,3,0.9267,0.00184,A
2024-03-04,CORK-L2,B160938,2229,0.9302,120,36,22,0.9274,0.00221,A
2024-03-04,CORK-L3,B160938,1698,0.9306,87,31,18,0.9387,0.00231,B
2024-03-05,CORK-L2,B160938,1865,0.9719,40,12,16,0.9718,0.00235,A
2024-03-05,CORK-L3,B160938,2898,0.9727,52,27,20,0.9698,0.0011,A
2024-03-06,CORK-L2,B160938,2055,0.9665,51,18,13,0.9695,0.00064,B
2024-03-06,CORK-L3,B160938,1761,0.9649,49,13,13,0.9602,0.0014,B
2024-03-07,CORK-L2,B160938,1167,0.9009,71,45,38,0.9042,0.0039,A
2024-03-07,CORK-L3,B160938,1149,0.9649,29,11,13,0.9614,0.00315,B
2024-02-26,CORK-L1,B063737,284,0.9762,4,3,1,0.9751,0.00225,A
2024-02-26,CORK-L3,B063737,401,0.9633,10,5,5,0.9539,0.00111,B
2024-02-27,CORK-L1,B063737,2769,0.9769,49,15,16,0.9845,0.00082,A
2024-02-27,CORK-L3,B063737,2427,0.9696,54,20,13,0.9713,0.00056,A
2024-02-28,CORK-L1,B063737,4644,0.9732,73,51,22,0.9868,0.0,A
2024-02-28,CORK-L3,B063737,3552,0.9722,75,24,35,0.964,0.00216,A
2024-02-29,CORK-L1,B063737,1694,0.971,33,16,14,0.9759,0.00166,B
2024-02-29,CORK-L3,B063737,2024,0.9732,35,19,19,0.9709,0.00224,A
2024-03-01,CORK-L1,B063737,2906,0.9699,61,26,24,0.9734,0.00166,B
2024-03-01,CORK-L3,B063737,1705,0.973,33,13,12,0.9751,0.00065,A
2024-03-02,CORK-L1,B063737,755,0.9741,15,5,8,0.9791,0.0022,A
2024-03-02,CORK-L3,B063737,568,0.9727,12,4,4,0.9731,0.00109,A
2024-03-03,CORK-L1,B063737,897,0.9742,16,7,4,0.9837,0.00148,A
2024-03-03,CORK-L3,B063737,1332,0.9744,21,13,7,0.9798,0.00097,A
2024-03-04,CORK-L1,B063737,1057,0.9732,20,8,4,0.9616,0.00138,A
2024-03-04,CORK-L3,B063737,1116,0.9728,21,9,5,0.9744,0.00129,A
2024-03-05,CORK-L1,B063737,1747,0.9698,35,18,14,0.9685,0.00159,B
2024-03-05,CORK-L3,B063737,1564,0.9674,40,11,16,0.9718,0.00263,B
2024-03-06,CORK-L1,B063737,1935,0.9736,39,12,17,0.9677,0.0023,A
2024-03-06,CORK-L3,B063737,1973,0.9676,39,25,24,0.9664,0.00134,B
2024-03-07,CORK-L2,B859816,5270,0.97,106,52,25,0.9689,0.00113,A
2024-03-08,CORK-L2,B859816,350,0.9663,8,4,5,0.9664,0.00241,B
2024-03-09,CORK-L2,B859816,776,0.9655,21,6,7,0.9621,0.00074,B
2024-03-10,CORK-L2,B859816,2438,0.97,52,21,29,0.9665,0.00013,A
2024-03-11,CORK-L2,B859816,6037,0.9652,127,83,61,0.9642,0.00151,B
2024-03-06,CORK-L1,B806031,6674,0.9722,114,71,73,0.9669,0.00266,A
2024-03-07,CORK-L1,B806031,6104,0.9685,116,76,42,0.9631,0.00293,B
2024-03-08,CORK-L1,B806031,1069,0.9711,23,8,11,0.9714,0.00228,A
2024-03-09,CORK-L1,B806031,2859,0.9668,65,30,15,0.9704,0.00216,B
2024-03-10,CORK-L1,B806031,638,0.9711,12,6,7,0.971,0.00164,A
2024-03-08,CORK-L1,B471335,2414,0.9685,57,19,24,0.969,0.00073,B
2024-03-08,CORK-L2,B471335,1859,0.9653,41,23,10,0.9549,0.00089,B
2024-03-09,CORK-L1,B471335,780,0.9677,16,9,4,0.9606,0.00125,B
2024-03-09,CORK-L2,B471335,478,0.9735,9,4,4,0.9812,0.00039,A
2024-03-10,CORK-L1,B471335,269,0.9723,5,2,2,0.9747,0.00065,A
2024-03-10,CORK-L2,B471335,322,0.971,7,2,2,0.9787,0.00174,A
2024-03-11,CORK-L1,B471335,2801,0.968,60,30,24,0.97,0.00138,B
2024-03-11,CORK-L2,B471335,3818,0.9657,91,40,22,0.9666,0.00126,B
2024-03-12,CORK-L1,B471335,1274,0.9732,21,13,11,0.9746,0.00162,A
2024-03-12,CORK-L2,B471335,2017,0.9687,39,24,9,0.9679,0.00014,A
2024-03-13,CORK-L1,B471335,3580,0.9726,60,38,27,0.9694,0.00205,A
2024-03-13,CORK-L2,B471335,4112,0.9698,82,42,33,0.9793,0.00041,A
2024-03-14,CORK-L1,B471335,1529,0.9738,26,14,15,0.9701,0.00249,A
2024-03-14,CORK-L2,B471335,1341,0.9675,34,10,17,0.9728,0.00266,B
2024-03-15,CORK-L1,B471335,133,0.9726,3,1,2,0.9619,0.00149,A
2024-03-15,CORK-L2,B471335,164,0.9737,3,1,1,0.9802,0.00133,A
2024-03-16,CORK-L1,B471335,1746,0.9689,39,15,8,0.9684,0.00089,B
2024-03-16,CORK-L2,B471335,1499,0.9672,39,10,20,0.9728,0.00042,B
2024-03-18,CORK-L1,B471335,3174,0.9704,69,25,20,0.968,0.00014,B
2024-03-18,CORK-L2,B471335,3371,0.9683,86,21,36,0.9708,0.00092,B
2024-03-19,CORK-L1,B471335,2575,0.971,56,19,11,0.9573,0.00099,A
2024-03-19,CORK-L2,B471335,3850,0.9678,84,40,45,0.9681,0.00163,B
2024-03-20,CORK-L1,B471335,2776,0.9723,49,28,14,0.9713,0.00066,A
2024-03-20,CORK-L2,B471335,4114,0.9729,88,24,46,0.9625,0.00164,A
2024-03-08,CORK-L2,B845928,2586,0.9734,44,25,20,0.9715,0.00182,A
2024-03-09,CORK-L2,B845928,3082,0.9287,153,67,72,0.9429,0.00133,A
2024-03-10,CORK-L2,B845928,701,0.9736,14,5,8,0.9753,0.00201,A
2024-03-11,CORK-L2,B845928,5927,0.9694,115,66,34,0.969,0.00175,B
2024-03-12,CORK-L2,B845928,3923,0.8865,339,106,95,0.883,0.00374,A
2024-03-13,CORK-L2,B845928,6068,0.9353,296,97,71,0.9277,0.00351,B
2024-03-11,CORK-L1,B645628,888,0.9725,15,9,10,0.9602,0.00101,A
2024-03-11,CORK-L3,B645628,1054,0.9706,25,6,7,0.9745,0.00249,A
2024-03-12,CORK-L1,B645628,396,0.9699,7,5,5,0.9803,0.00071,A
2024-03-12,CORK-L3,B645628,554,0.9694,11,6,7,0.964,0.0,A
2024-03-13,CORK-L1,B645628,2715,0.9704,56,24,13,0.9728,0.00129,A
2024-03-13,CORK-L3,B645628,2729,0.9708,56,24,21,0.9762,0.00122,A
2024-03-14,CORK-L1,B645628,1199,0.9666,25,15,11,0.9672,0.00159,B
2024-03-14,CORK-L3,B645628,1329,0.968,30,13,8,0.9667,0.00042,B
2024-03-15,CORK-L1,B645628,887,0.966,18,12,8,0.9801,0.00193,B
2024-03-15,CORK-L3,B645628,1002,0.9719,17,11,8,0.9712,0.0003,A
2024-03-16,CORK-L1,B645628,460,0.9696,9,5,2,0.9607,0.00081,A
2024-03-16,CORK-L3,B645628,562,0.9678,11,7,3,0.9651,0.00153,B
2024-03-18,CORK-L1,B645628,1688,0.9695,36,16,12,0.9652,0.00019,A
2024-03-18,CORK-L3,B645628,1440,0.9716,25,16,13,0.9709,0.00037,A
2024-03-19,CORK-L1,B645628,2209,0.9635,59,22,12,0.9669,0.00147,B
2024-03-19,CORK-L3,B645628,2201,0.9719,46,16,18,0.9713,0.00207,A
2024-03-20,CORK-L1,B645628,3049,0.9699,65,27,19,0.9664,0.00147,A
2024-03-20,CORK-L3,B645628,3764,0.9712,64,45,45,0.9635,0.00149,A
2024-03-21,CORK-L1,B645628,2163,0.9649,47,29,22,0.9597,0.0,B
2024-03-21,CORK-L3,B645628,1847,0.971,33,21,21,0.9684,0.00125,A
2024-03-15,CORK-L2,B736264,780,0.9694,19,5,7,0.9646,0.00111,B
2024-03-15,CORK-L3,B736264,537,0.9721,10,5,6,0.9728,0.00168,A
2024-03-16,CORK-L2,B736264,813,0.9729,14,8,9,0.9705,0.00145,A
2024-03-16,CORK-L3,B736264,654,0.9726,12,6,6,0.9723,0.00067,A
2024-03-18,CORK-L2,B736264,2530,0.9744,42,23,13,0.9731,0.00304,A
2024-03-18,CORK-L3,B736264,3237,0.9733,51,36,35,0.9703,0.00155,A
2024-03-19,CORK-L2,B736264,2632,0.9744,42,25,23,0.9696,0.00207,A
2024-03-19,CORK-L3,B736264,2490,0.9728,46,22,28,0.9702,0.00094,A
2024-03-20,CORK-L2,B736264,3583,0.9691,68,43,20,0.9646,0.00096,B
2024-03-20,CORK-L3,B736264,2862,0.9677,67,25,13,0.961,0.0003,B
2024-03-21,CORK-L2,B736264,3868,0.974,66,35,19,0.9643,0.00155,A
2024-03-21,CORK-L3,B736264,2719,0.974,43,28,29,0.9835,0.00165,A
2024-03-22,CORK-L2,B736264,3218,0.9703,62,34,24,0.9694,0.00199,B
2024-03-22,CORK-L3,B736264,2478,0.9743,47,17,23,0.9711,0.0017,A
2024-03-23,CORK-L2,B736264,1979,0.9763,32,15,9,0.9746,0.00087,A
2024-03-23,CORK-L3,B736264,1648,0.9723,33,13,12,0.975,0.00118,A
2024-03-24,CORK-L2,B736264,1676,0.972,37,10,18,0.9712,0.00069,B
2024-03-24,CORK-L3,B736264,1591,0.9678,38,13,21,0.9712,0.00169,B
2024-03-25,CORK-L2,B736264,1571,0.9765,28,9,6,0.969,0.00183,A
2024-03-25,CORK-L3,B736264,1804,0.9706,38,15,12,0.9769,0.00048,A
2024-03-21,CORK-L1,B542237,2445,0.9083,136,88,51,0.9062,0.00321,A
2024-03-22,CORK-L1,B542237,5773,0.9706,133,37,41,0.9746,0.00131,A
2024-03-23,CORK-L1,B542237,1174,0.9701,28,7,5,0.9682,0.00319,A
2024-03-24,CORK-L1,B542237,350,0.9692,6,5,3,0.9766,0.00097,A
2024-03-25,CORK-L1,B542237,1469,0.9701,26,18,8,0.963,0.00288,A
2024-03-26,CORK-L1,B542237,912,0.9285,47,18,14,0.9367,0.00259,B
2024-03-27,CORK-L1,B542237,6703,0.9713,139,53,40,0.9778,0.00215,A
2024-03-28,CORK-L1,B542237,5072,0.9676,115,49,66,0.9647,0.00139,B
2024-03-29,CORK-L1,B542237,5040,0.9735,77,56,56,0.9744,0.00088,A
2024-03-30,CORK-L1,B542237,1338,0.9714,26,12,14,0.9567,0.0021,B
2024-03-31,CORK-L1,B542237,401,0.9758,6,4,3,0.9713,0.00129,A
2024-04-01,CORK-L1,B542237,5075,0.9759,82,40,38,0.9746,0.00095,A
2024-04-02,CORK-L1,B542237,4206,0.9771,66,30,26,0.9783,0.00192,A
2024-04-03,CORK-L1,B542237,3981,0.9694,88,34,33,0.9615,0.00296,B
2024-03-20,CORK-L1,B128034,2171,0.9734,40,18,13,0.9692,0.0008,A
2024-03-21,CORK-L1,B128034,652,0.9687,13,7,8,0.9672,0.00164,B
2024-03-22,CORK-L1,B128034,5729,0.9671,145,44,65,0.9624,0.00064,B
2024-03-23,CORK-L1,B128034,2860,0.9673,62,32,20,0.9712,0.00232,B
2024-03-24,CORK-L1,B128034,2584,0.9722,43,29,14,0.9675,0.00136,A
2024-03-25,CORK-L1,B128034,665,0.9732,14,4,3,0.9758,0.00097,A
2024-03-26,CORK-L1,B128034,3773,0.9741,65,33,25,0.9663,0.00087,A
2024-03-27,CORK-L1,B128034,5756,0.9738,91,60,52,0.9782,0.0016,A
2024-03-28,CORK-L1,B128034,6929,0.9755,126,44,53,0.9672,0.00161,A
2024-03-29,CORK-L1,B806046,1117,0.9712,20,12,12,0.9578,0.00153,B
2024-03-29,CORK-L3,B806046,1166,0.9725,23,9,5,0.9811,0.00171,A
2024-03-30,CORK-L1,B806046,873,0.9758,16,5,5,0.9673,0.00242,A
2024-03-30,CORK-L3,B806046,822,0.9745,14,7,3,0.973,0.00136,A
2024-03-31,CORK-L1,B806046,281,0.976,4,3,3,0.9714,0.00149,A
2024-03-31,CORK-L3,B806046,274,0.9757,4,3,2,0.9638,0.00068,A
2024-04-01,CORK-L1,B806046,2817,0.9702,53,31,19,0.9611,0.00179,B
2024-04-01,CORK-L3,B806046,3318,0.9711,60,36,36,0.9731,0.00117,B
2024-04-02,CORK-L1,B806046,741,0.9711,13,8,4,0.9683,0.00031,B
2024-04-02,CORK-L3,B806046,534,0.9762,10,3,2,0.9791,0.00205,A
2024-04-03,CORK-L1,B806046,1146,0.9763,22,5,7,0.9753,0.00191,A
2024-04-03,CORK-L3,B806046,984,0.9723,21,6,5,0.9673,0.00205,B
2024-04-04,CORK-L1,B806046,4114,0.9713,75,43,21,0.9709,0.00209,B
2024-04-04,CORK-L3,B806046,3693,0.9751,67,25,24,0.9739,0.00131,A
2024-04-05,CORK-L1,B806046,1254,0.9716,26,10,13,0.9666,0.00038,B
2024-04-05,CORK-L3,B806046,1744,0.9751,30,13,7,0.9649,0.00134,A
2024-04-06,CORK-L1,B806046,1204,0.9757,23,6,5,0.978,0.00122,A
2024-04-06,CORK-L3,B806046,1389,0.968,32,12,8,0.9638,0.00282,B
2024-04-07,CORK-L1,B806046,654,0.9707,12,7,7,0.9738,0.0025,B
2024-04-07,CORK-L3,B806046,755,0.9714,16,6,4,0.9713,0.0011,A
2024-04-08,CORK-L1,B806046,1546,0.9697,32,15,11,0.9705,0.00022,B
2024-04-08,CORK-L3,B806046,1403,0.9716,28,12,9,0.9776,0.00208,A
2024-04-09,CORK-L1,B806046,1711,0.9685,32,22,21,0.9676,0.00195,B
2024-04-09,CORK-L3,B806046,2828,0.9714,59,22,27,0.9723,0.0013,A
2024-04-10,CORK-L1,B806046,617,0.9695,15,4,6,0.9661,0.00051,B
2024-04-10,CORK-L3,B806046,493,0.9671,10,6,5,0.966,0.00142,B
2024-03-27,CORK-L2,B665969,427,0.9706,10,3,4,0.9772,0.00191,B
2024-03-27,CORK-L1,B665969,779,0.9747,14,6,3,0.974,0.00076,A
2024-03-28,CORK-L2,B665969,820,0.9738,17,5,4,0.9707,0.00155,A
2024-03-28,CORK-L1,B665969,954,0.9761,18,5,8,0.9769,0.00134,A
2024-03-29,CORK-L2,B665969,772,0.9752,12,7,6,0.9708,0.00011,A
2024-03-29,CORK-L1,B665969,725,0.9684,18,5,6,0.9703,0.00119,B
2024-03-30,CORK-L2,B665969,896,0.9742,14,9,9,0.9806,0.00216,A
2024-03-30,CORK-L1,B665969,834,0.9683,16,10,7,0.9694,0.00058,B
2024-03-31,CORK-L2,B665969,1594,0.9719,30,15,19,0.9756,0.00142,A
2024-03-31,CORK-L1,B665969,1320,0.9729,21,15,13,0.9707,0.00184,A
2024-03-29,CORK-L2,B273184,1439,0.9671,33,14,18,0.9638,0.00151,B
2024-03-30,CORK-L2,B273184,2285,0.9692,46,24,10,0.9635,0.0026,B
2024-03-31,CORK-L2,B273184,679,0.9726,13,6,7,0.9716,0.00123,A
2024-04-01,CORK-L2,B273184,5253,0.9712,120,31,24,0.9678,0.0,A
2024-04-02,CORK-L2,B273184,2592,0.9697,63,16,26,0.9791,0.00317,A
2024-04-03,CORK-L2,B273184,3460,0.9617,80,52,36,0.9658,0.00117,B
2024-04-04,CORK-L2,B273184,1747,0.9623,42,24,21,0.9559,0.00286,B
2024-04-05,CORK-L2,B273184,2551,0.9689,63,16,24,0.9729,0.00087,A
2024-04-06,CORK-L2,B273184,3169,0.9715,63,27,17,0.9808,0.00297,A
2024-04-07,CORK-L2,B273184,1143,0.9715,24,9,12,0.9658,0.00276,A
2024-04-08,CORK-L2,B273184,668,0.9722,13,6,7,0.9793,0.00175,A
2024-03-27,CORK-L2,B198438,2986,0.9741,47,30,19,0.968,0.00212,A
2024-03-28,CORK-L2,B198438,828,0.9734,13,9,7,0.9779,0.00242,A
2024-03-29,CORK-L2,B198438,4107,0.9674,95,39,36,0.9739,0.00276,B
2024-03-30,CORK-L2,B198438,1080,0.9717,19,12,5,0.9667,0.00062,A
2024-03-31,CORK-L2,B198438,2338,0.9669,54,23,18,0.9784,0.00054,B
2024-04-05,CORK-L2,B325875,1296,0.9712,23,14,13,0.9874,0.00083,A
2024-04-05,CORK-L3,B325875,804,0.9719,14,9,7,0.9805,0.00194,A
2024-04-06,CORK-L2,B325875,253,0.9651,6,3,1,0.9506,0.00137,B
2024-04-06,CORK-L3,B325875,198,0.9644,5,2,3,0.9601,0.0002,B
2024-04-01,CORK-L1,B467192,2947,0.9737,45,32,12,0.9747,0.00121,A
2024-04-02,CORK-L1,B467192,4609,0.9745,80,37,35,0.9628,0.00051,A
2024-04-03,CORK-L1,B467192,6871,0.9689,137,77,82,0.9701,0.00217,B
2024-04-04,CORK-L1,B467192,2538,0.9737,41,26,28,0.9627,0.00185,A
2024-04-05,CORK-L1,B467192,3511,0.9681,71,41,40,0.9796,0.00092,B
2024-04-06,CORK-L1,B467192,350,0.9689,7,4,2,0.9679,0.00106,B
2024-04-07,CORK-L1,B467192,636,0.97,11,8,3,0.9693,0.0028,B
2024-04-08,CORK-L1,B467192,1655,0.9685,33,19,12,0.9648,0.00062,B
2024-04-09,CORK-L1,B467192,1468,0.9735,27,12,11,0.9696,0.00129,A
2024-04-10,CORK-L1,B467192,2334,0.9745,39,21,16,0.978,0.00052,A
2024-04-11,CORK-L1,B467192,6599,0.9724,118,64,45,0.9757,0.0017,A
2024-04-12,CORK-L1,B467192,4227,0.9671,96,43,20,0.961,0.00303,B
2024-04-13,CORK-L1,B467192,1112,0.9678,27,9,12,0.9526,0.00214,B
2024-04-14,CORK-L1,B467192,960,0.9731,21,5,10,0.9691,0.00131,A
2024-04-12,CORK-L1,B322069,1412,0.9762,24,10,9,0.9745,0.00241,A
2024-04-12,CORK-L3,B322069,2276,0.9692,51,19,22,0.9688,0.00223,A
2024-04-13,CORK-L1,B322069,1809,0.9748,33,13,8,0.9715,0.00302,A
2024-04-13,CORK-L3,B322069,1187,0.9642,28,15,12,0.9577,0.00228,B
2024-04-14,CORK-L1,B322069,759,0.9718,12,9,5,0.9687,0.0028,A
2024-04-14,CORK-L3,B322069,794,0.9685,15,10,6,0.974,0.00218,A
2024-04-15,CORK-L1,B322069,2436,0.9673,63,17,17,0.9613,0.00285,B
2024-04-15,CORK-L3,B322069,2802,0.9648,74,25,30,0.9697,0.00341,B
2024-04-16,CORK-L1,B322069,1078,0.9712,22,9,10,0.9752,0.00217,A
2024-04-16,CORK-L3,B322069,1073,0.9663,23,13,11,0.9725,0.00286,B
2024-04-17,CORK-L1,B322069,2447,0.9717,43,26,15,0.9702,0.00311,A
2024-04-17,CORK-L3,B322069,2371,0.9712,41,27,19,0.98,0.00227,A
2024-04-18,CORK-L1,B322069,1354,0.9735,27,9,5,0.9777,0.00067,A
2024-04-18,CORK-L3,B322069,967,0.9733,18,8,10,0.9776,0.00227,A
2024-04-19,CORK-L1,B322069,2360,0.9748,43,17,12,0.9624,0.0031,A
2024-04-19,CORK-L3,B322069,2315,0.9718,40,25,10,0.9746,0.0017,A
2024-04-20,CORK-L1,B322069,1500,0.9698,33,12,18,0.9642,0.0011,B
2024-04-20,CORK-L3,B322069,1651,0.9682,35,18,15,0.9736,0.0026,B
2024-04-21,CORK-L1,B322069,641,0.9734,13,4,3,0.9689,0.00168,A
2024-04-21,CORK-L3,B322069,710,0.9688,16,6,4,0.9844,0.00174,B
2024-04-22,CORK-L1,B322069,1863,0.9741,31,17,18,0.9648,0.0017,A
2024-04-22,CORK-L3,B322069,1471,0.9725,26,14,14,0.9699,0.00201,A
2024-04-23,CORK-L1,B322069,1710,0.9742,33,11,9,0.9756,0.00242,A
2024-04-23,CORK-L3,B322069,1087,0.9699,26,7,6,0.9705,0.00229,A
2024-04-24,CORK-L1,B322069,926,0.9693,22,6,8,0.9737,0.0026,B
2024-04-24,CORK-L3,B322069,1482,0.9701,28,16,15,0.9784,0.00206,A
2024-04-25,CORK-L1,B322069,2801,0.9702,58,26,32,0.9765,0.00187,B
2024-04-25,CORK-L3,B322069,3290,0.9642,78,40,23,0.9605,0.00374,B
2024-04-10,CORK-L3,B861687,326,0.9713,6,3,1,0.974,0.0,A
2024-04-10,CORK-L2,B861687,241,0.9708,5,2,2,0.9676,0.00247,A
2024-04-11,CORK-L3,B861687,866,0.9674,17,11,5,0.9587,0.0005,B
2024-04-11,CORK-L2,B861687,850,0.9709,18,7,5,0.9701,0.00069,A
2024-04-12,CORK-L3,B861687,1275,0.9716,27,9,15,0.9593,0.00151,A
2024-04-12,CORK-L2,B861687,790,0.9653,17,10,5,0.9662,0.00073,B
2024-04-13,CORK-L3,B861687,527,0.9693,11,5,4,0.9783,0.00162,A
2024-04-13,CORK-L2,B861687,706,0.9703,15,6,4,0.9736,0.00247,A
2024-04-14,CORK-L3,B861687,470,0.9711,9,5,3,0.9647,0.00219,A
2024-04-14,CORK-L2,B861687,467,0.9677,9,6,4,0.964,0.00051,B
